"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","pack","used"
6,3,4,1,1,5,1405.06666666654,20.3159666419961,59.3532075551606,"Bow Valley",1
6,3,4,1,1,5,1407.91333333315,23.8047225996683,20.5720796712374,"Bow Valley",1
6,3,4,1,1,5,1408.84666666661,20.3159666419961,123.928550400765,"Bow Valley",1
6,3,4,1,1,5,1410.21288888878,69.4012387859752,74.9520375100158,"Bow Valley",1
6,3,4,1,1,5,1410.70044444436,91.6102146483408,50.4637810646411,"Bow Valley",1
6,3,4,1,1,5,1411.31333333333,20.3159666419961,181.822018048377,"Bow Valley",1
6,3,4,1,1,5,1412.53333333327,53.7278320642496,211.822018048377,"Bow Valley",1
6,3,4,1,1,5,1413.84666666661,83.5565601417667,121.822018048377,"Bow Valley",1
6,3,4,1,1,5,1414.31333333333,110.315966641996,91.8220180483767,"Bow Valley",1
6,3,4,1,1,5,1414.84666666661,112.67984818431,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1415.31333333333,154.859902936087,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1415.48044444443,120,61.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1421.83377777745,216.329305451748,175.403670853982,"Bow Valley",1
6,3,4,1,1,5,1423.28666666648,200.802881416321,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1426.45377777757,215.414420481845,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1434.78000000006,341.776298860189,328.303806382008,"Bow Valley",1
6,3,4,1,1,5,1435.9262222223,282.586559533142,244.22746270328,"Bow Valley",1
6,3,4,1,1,5,1436.05288888885,17.4134404668584,0,"Bow Valley",1
6,3,4,1,1,5,1436.80622222205,8.52360412042671,30.129790312412,"Bow Valley",1
6,3,4,1,1,5,1436.80622222205,8.52360412042671,30.129790312412,"Bow Valley",1
6,3,4,1,1,5,1436.95333333284,252.932088284033,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1440.29955555564,128.812389805435,0,"Bow Valley",1
6,3,4,1,1,5,1441.36622222218,17.4134404668584,9.66965565811017,"Bow Valley",1
6,3,4,1,1,5,1442,63.4065745841059,0,"Bow Valley",1
6,3,4,1,1,5,1442.40622222187,235.226445229766,124.442210705722,"Bow Valley",1
6,3,4,1,1,5,1445.17955555539,17.4134404668584,0,"Bow Valley",1
6,3,4,1,1,5,1445.57333333296,5.6210779452891,66.1553526989129,"Bow Valley",1
6,3,4,1,1,5,1448.13377777769,115.3625780016,0,"Bow Valley",1
6,3,4,1,1,5,1450.06088888854,50.4233282040352,0,"Bow Valley",1
6,3,4,1,1,5,1458.30666666586,295.296264916623,91.8220180483768,"Bow Valley",1
6,3,4,1,1,5,1458.38711111103,197.413440466858,0,"Bow Valley",1
6,3,4,1,1,5,1469.96044444399,4.06295541271485,20.5227560801274,"Bow Valley",1
6,3,4,1,1,5,1473.94666666629,69.6840333580039,553.081825659146,"Bow Valley",1
6,3,4,1,1,5,1485.49955555526,68.7160453021703,108.325273969465,"Bow Valley",1
6,3,4,1,1,5,1487.38666666617,143.713726822205,13.1015948383138,"Bow Valley",1
6,3,4,1,1,5,1490.35333333302,195.791261918878,98.9301335398446,"Bow Valley",1
6,3,4,1,1,5,1491.05377777739,227.413440466858,103.101594838314,"Bow Valley",1
6,3,4,1,1,5,1507.03999999969,328.769132683283,173.795693596385,"Bow Valley",1
6,3,4,1,1,5,1507.6399999995,260.831644336785,78.6417602217253,"Bow Valley",1
6,3,4,1,1,5,1520.08044444398,212.245087034876,54.867551433555,"Bow Valley",1
6,3,4,1,1,5,1524.80577777745,382.615172988097,171.006073944155,"Bow Valley",1
6,3,4,1,1,5,1525.83333333258,260.474513996247,169.475360434245,"Bow Valley",1
6,3,4,1,1,5,1527.97999999969,361.704818976132,162.924010161569,"Bow Valley",1
6,3,4,1,1,5,1543.90044444399,349.953720361467,369.113288574941,"Bow Valley",1
6,3,4,1,1,5,1559.70622222211,411.289444044778,198.045971036416,"Bow Valley",1
6,3,6,1,3,6,1464.84666666661,81.0249207095988,33.052898683881,"Bow Valley",1
6,3,6,1,3,6,1490.19333333283,248.700867902924,191.031214016663,"Bow Valley",1
6,3,6,1,3,6,1498.75333333295,500.497089786666,313.166572061949,"Bow Valley",1
6,3,6,1,3,6,1501.70044444411,528.501828385942,334.864531671182,"Bow Valley",1
6,3,6,1,3,6,1503.37999999962,549.684967545795,353.478212428447,"Bow Valley",1
6,3,6,1,3,6,1519.06666666629,540.00295318868,313.166572061949,"Bow Valley",1
6,3,6,1,3,6,1535.99955555488,290.575875336212,228.838849068619,"Bow Valley",1
6,3,6,1,3,6,1546.45244444417,632.423707450459,449.143263622361,"Bow Valley",1
6,3,6,1,3,6,1569.24711111047,165.918568125378,46.6703331163396,"Bow Valley",1
6,3,6,1,3,6,1590.12800000036,1009.07377753786,751.403454872423,"Bow Valley",1
6,3,6,1,3,6,1621.83333333258,284.060897412456,237.022694883029,"Bow Valley",1
6,4,6,1,3,6,1402,102.98244806327,97.848786665112,"Bow Valley",1
6,4,6,1,3,6,1402,115.164087714772,123.348122615292,"Bow Valley",1
6,4,6,1,3,6,1402,192.665658802464,86.4989975072344,"Bow Valley",1
6,4,6,1,3,6,1402,263.51201571437,166.373169781936,"Bow Valley",1
6,4,6,1,3,6,1402.36622222218,23.8047225996683,65.0236018157654,"Bow Valley",1
6,4,6,1,3,6,1403.21999999994,88.14701541725,12.0792197980501,"Bow Valley",1
6,4,6,1,3,6,1406.53333333327,8.52360412042671,5.64867046566497,"Bow Valley",1
6,4,6,6,1,6,1402,4.06295541271485,23.6535289323502,"Bow Valley",1
6,4,6,6,1,6,1437.6204444438,5.6210779452891,99.9483469957486,"Bow Valley",1
6,4,6,6,1,6,1490.39377777732,608.830537493589,482.466616135644,"Bow Valley",1
6,4,6,6,1,6,1598.48044444349,327.72239891444,530.051653004251,"Bow Valley",1
7,7,7,7,7,7,1402,258.402827290373,196.975199657833,"Bow Valley",1
7,7,7,7,7,7,1402,449.894335007433,252.370386948719,"Bow Valley",1
7,7,7,7,7,7,1402,487.469638062341,254.996363910032,"Bow Valley",1
7,7,7,7,7,7,1403.58622222212,9.68403335800394,0,"Bow Valley",1
